# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2260793	2261944	-							AFK25_RS11790	1152		old_locus_tag=AFK25_11810
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2260793	2261944	-	WP_019416664.1	WP_019416664.1		cysteine desulfurase			AFK25_RS11790	1152	383	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2262123	2263451	+					brnQ		AFK25_RS11795	1329		old_locus_tag=AFK25_11815
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2262123	2263451	+	WP_009361552.1	WP_009361552.1		branched-chain amino acid transport system II carrier protein	brnQ		AFK25_RS11795	1329	442	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2263474	2265165	-					ezrA		AFK25_RS11800	1692		old_locus_tag=AFK25_11820
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2263474	2265165	-	WP_009361553.1	WP_009361553.1		septation ring formation regulator EzrA	ezrA		AFK25_RS11800	1692	563	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2265328	2266116	+					hisJ		AFK25_RS11805	789		old_locus_tag=AFK25_11825
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2265328	2266116	+	WP_035065315.1	WP_035065315.1		histidinol-phosphatase HisJ	hisJ		AFK25_RS11805	789	262	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2266130	2266615	+							AFK25_RS11810	486		old_locus_tag=AFK25_11830
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2266130	2266615	+	WP_026011492.1	WP_026011492.1		GAF domain-containing protein			AFK25_RS11810	486	161	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2266644	2268491	-							AFK25_RS11815	1848		old_locus_tag=AFK25_11835
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2266644	2268491	-	WP_033383243.1	WP_033383243.1		sensor domain-containing diguanylate cyclase			AFK25_RS11815	1848	615	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2268873	2269475	+					rpsD		AFK25_RS11820	603		old_locus_tag=AFK25_11840
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2268873	2269475	+	WP_006320770.1	WP_006320770.1		30S ribosomal protein S4	rpsD		AFK25_RS11820	603	200	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2269511	2270770	-					tyrS		AFK25_RS11825	1260		old_locus_tag=AFK25_11845
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2269511	2270770	-	WP_009361557.1	WP_009361557.1		tyrosine--tRNA ligase	tyrS		AFK25_RS11825	1260	419	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2271186	2273972	+							AFK25_RS11830	2787		old_locus_tag=AFK25_11850
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2271186	2273972	+	WP_009361558.1	WP_009361558.1		penicillin-binding protein			AFK25_RS11830	2787	928	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2273998	2275716	-					acsA		AFK25_RS11835	1719		old_locus_tag=AFK25_11855
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2273998	2275716	-	WP_035065566.1	WP_035065566.1		acetate--CoA ligase	acsA		AFK25_RS11835	1719	572	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2275884	2276516	+							AFK25_RS11840	633		old_locus_tag=AFK25_11860
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2275884	2276516	+	WP_003398366.1	WP_003398366.1		GNAT family N-acetyltransferase			AFK25_RS11840	633	210	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2276537	2277181	+							AFK25_RS11845	645		old_locus_tag=AFK25_11865
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2276537	2277181	+	WP_009361560.1	WP_009361560.1		acetoin utilization AcuB family protein			AFK25_RS11845	645	214	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2277178	2278350	+							AFK25_RS11850	1173		old_locus_tag=AFK25_11870
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2277178	2278350	+	WP_035065313.1	WP_035065313.1		acetoin utilization protein AcuC			AFK25_RS11850	1173	390	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2278378	2279379	-					ccpA		AFK25_RS11855	1002		old_locus_tag=AFK25_11875
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2278378	2279379	-	WP_035065564.1	WP_035065564.1		catabolite control protein A	ccpA		AFK25_RS11855	1002	333	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2279543	2280625	-							AFK25_RS11860	1083		old_locus_tag=AFK25_11880
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2279543	2280625	-	WP_009361563.1	WP_009361563.1		bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase			AFK25_RS11860	1083	360	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2280776	2282932	+							AFK25_RS11865	2157		old_locus_tag=AFK25_11885
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2280776	2282932	+	WP_035065310.1	WP_035065310.1		cell division protein FtsA			AFK25_RS11865	2157	718	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2282957	2284072	-							AFK25_RS11870	1116		old_locus_tag=AFK25_11890
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2282957	2284072	-	WP_009361565.1	WP_009361565.1		aminopeptidase			AFK25_RS11870	1116	371	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2284202	2284594	+							AFK25_RS11875	393		old_locus_tag=AFK25_11895
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2284202	2284594	+	WP_009361566.1	WP_009361566.1		DUF948 domain-containing protein			AFK25_RS11875	393	130	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2284607	2284957	+							AFK25_RS11880	351		old_locus_tag=AFK25_11900
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2284607	2284957	+	WP_009361567.1	WP_009361567.1		hypothetical protein			AFK25_RS11880	351	116	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2284944	2285273	+					ytxJ		AFK25_RS11885	330		old_locus_tag=AFK25_11905
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2284944	2285273	+	WP_009361568.1	WP_009361568.1		bacillithiol system redox-active protein YtxJ	ytxJ		AFK25_RS11885	330	109	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2285285	2286586	-					murC		AFK25_RS11890	1302		old_locus_tag=AFK25_11910
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2285285	2286586	-	WP_009361569.1	WP_009361569.1		UDP-N-acetylmuramate--L-alanine ligase	murC		AFK25_RS11890	1302	433	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2286748	2287857	-							AFK25_RS11895	1110		old_locus_tag=AFK25_11915
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2286748	2287857	-	WP_009361570.1	WP_009361570.1		nicotinate phosphoribosyltransferase			AFK25_RS11895	1110	369	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2287929	2290070	-							AFK25_RS11900	2142		old_locus_tag=AFK25_11920
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2287929	2290070	-	WP_009361571.1	WP_009361571.1		DNA translocase FtsK			AFK25_RS11900	2142	713	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2290143	2290748	-							AFK25_RS11905	606		old_locus_tag=AFK25_11925
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2290143	2290748	-	WP_009361572.1	WP_009361572.1		DUF4479 domain-containing tRNA-binding protein			AFK25_RS11905	606	201	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2290745	2291551	-							AFK25_RS11910	807		old_locus_tag=AFK25_11930
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2290745	2291551	-	WP_009361573.1	WP_009361573.1		DUF1444 domain-containing protein			AFK25_RS11910	807	268	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2291544	2291870	-							AFK25_RS11915	327		old_locus_tag=AFK25_11935
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2291544	2291870	-	WP_009361574.1	WP_009361574.1		thioredoxin family protein			AFK25_RS11915	327	108	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2291867	2292394	-							AFK25_RS11920	528		old_locus_tag=AFK25_11940
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2291867	2292394	-	WP_019416647.1	WP_019416647.1		DUF84 family protein			AFK25_RS11920	528	175	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2292407	2293474	-							AFK25_RS11925	1068		old_locus_tag=AFK25_11945
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2292407	2293474	-	WP_019416646.1	WP_019416646.1		M42 family metallopeptidase			AFK25_RS11925	1068	355	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2293582	2293878	+							AFK25_RS11930	297		old_locus_tag=AFK25_11950
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2293582	2293878	+	WP_009361577.1	WP_009361577.1		PepSY domain-containing protein			AFK25_RS11930	297	98	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2293903	2294742	-							AFK25_RS11935	840		old_locus_tag=AFK25_11955
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2293903	2294742	-	WP_009361578.1	WP_009361578.1		MBL fold metallo-hydrolase			AFK25_RS11935	840	279	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2294814	2295464	-					trmB		AFK25_RS11940	651		old_locus_tag=AFK25_11960
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2294814	2295464	-	WP_009361579.1	WP_009361579.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB		AFK25_RS11940	651	216	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2295537	2295806	+							AFK25_RS11945	270		old_locus_tag=AFK25_11965
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2295537	2295806	+	WP_009361580.1	WP_009361580.1		YtzH-like family protein			AFK25_RS11945	270	89	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2295798	2296571	-							AFK25_RS11950	774		old_locus_tag=AFK25_11970
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2295798	2296571	-	WP_009361581.1	WP_009361581.1		phosphotransferase family protein			AFK25_RS11950	774	257	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2296659	2298776	-					pulA		AFK25_RS11955	2118		old_locus_tag=AFK25_11975
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2296659	2298776	-	WP_035065305.1	WP_035065305.1		type I pullulanase	pulA		AFK25_RS11955	2118	705	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2298854	2299792	+							AFK25_RS11960	939		old_locus_tag=AFK25_11980
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2298854	2299792	+	WP_019416643.1	WP_019416643.1		EAL domain-containing protein			AFK25_RS11960	939	312	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2299807	2300763	-							AFK25_RS11965	957		old_locus_tag=AFK25_11985
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2299807	2300763	-	WP_009361584.1	WP_009361584.1		hypothetical protein			AFK25_RS11965	957	318	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2300799	2301470	-							AFK25_RS11970	672		old_locus_tag=AFK25_11990
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2300799	2301470	-	WP_035065303.1	WP_035065303.1		LrgB family protein			AFK25_RS11970	672	223	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2301467	2301844	-							AFK25_RS11975	378		old_locus_tag=AFK25_11995
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2301467	2301844	-	WP_035065300.1	WP_035065300.1		CidA/LrgA family holin-like protein			AFK25_RS11975	378	125	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2301867	2302397	-					thpR		AFK25_RS11980	531		old_locus_tag=AFK25_12000
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2301867	2302397	-	WP_035065298.1	WP_035065298.1		RNA 2',3'-cyclic phosphodiesterase	thpR		AFK25_RS11980	531	176	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2302431	2303582	-							AFK25_RS11985	1152		old_locus_tag=AFK25_12005
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2302431	2303582	-	WP_009361588.1	WP_009361588.1		MFS transporter			AFK25_RS11985	1152	383	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2303817	2305220	-					pepV		AFK25_RS11990	1404		old_locus_tag=AFK25_12010
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2303817	2305220	-	WP_035065295.1	WP_035065295.1		dipeptidase PepV	pepV		AFK25_RS11990	1404	467	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2305394	2305615	+							AFK25_RS11995	222		old_locus_tag=AFK25_12015
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2305394	2305615	+	WP_003398403.1	WP_003398403.1		DeoR family transcriptional regulator			AFK25_RS11995	222	73	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2305654	2306376	-							AFK25_RS12000	723		old_locus_tag=AFK25_12020
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2305654	2306376	-	WP_009361590.1	WP_009361590.1		rRNA pseudouridine synthase			AFK25_RS12000	723	240	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2306483	2306743	+							AFK25_RS12005	261		old_locus_tag=AFK25_12025
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2306483	2306743	+	WP_009361591.1	WP_009361591.1		hypothetical protein			AFK25_RS12005	261	86	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2306758	2308383	-							AFK25_RS12010	1626		old_locus_tag=AFK25_12030
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2306758	2308383	-	WP_035065292.1	WP_035065292.1		polysaccharide biosynthesis protein			AFK25_RS12010	1626	541	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2308484	2309749	+							AFK25_RS12015	1266		old_locus_tag=AFK25_12035
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2308484	2309749	+	WP_035065289.1	WP_035065289.1		NAD(P)/FAD-dependent oxidoreductase			AFK25_RS12015	1266	421	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2309800	2310096	-							AFK25_RS12020	297		old_locus_tag=AFK25_12040
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2309800	2310096	-	WP_026011483.1	WP_026011483.1		rhodanese-like domain-containing protein			AFK25_RS12020	297	98	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2310158	2312575	-					leuS		AFK25_RS12025	2418		old_locus_tag=AFK25_12045
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2310158	2312575	-	WP_009361595.1	WP_009361595.1		leucine--tRNA ligase	leuS		AFK25_RS12025	2418	805	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2313132	2313272	-							AFK25_RS15135	141		
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2313132	2313272	-	WP_009361597.1	WP_009361597.1		hypothetical protein			AFK25_RS15135	141	46	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2313283	2313546	-							AFK25_RS12030	264		old_locus_tag=AFK25_12050
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2313283	2313546	-	WP_003397789.1	WP_003397789.1		YtzC family protein			AFK25_RS12030	264	87	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2313671	2314624	+							AFK25_RS12035	954		old_locus_tag=AFK25_12055
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2313671	2314624	+	WP_035065286.1	WP_035065286.1		TIGR01212 family radical SAM protein			AFK25_RS12035	954	317	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2314621	2315193	+							AFK25_RS12040	573		old_locus_tag=AFK25_12060
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2314621	2315193	+	WP_035065283.1	WP_035065283.1		class I SAM-dependent methyltransferase			AFK25_RS12040	573	190	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2315234	2315797	-							AFK25_RS12045	564		old_locus_tag=AFK25_12065
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2315234	2315797	-	WP_035065280.1	WP_035065280.1		Uma2 family endonuclease			AFK25_RS12045	564	187	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2315841	2316911	-							AFK25_RS12050	1071		old_locus_tag=AFK25_12070
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2315841	2316911	-	WP_035065278.1	WP_035065278.1		tetraprenyl-beta-curcumene synthase family protein			AFK25_RS12050	1071	356	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2316886	2317704	-							AFK25_RS12055	819		old_locus_tag=AFK25_12075
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2316886	2317704	-	WP_009361602.1	WP_009361602.1		alpha/beta hydrolase			AFK25_RS12055	819	272	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2317787	2318317	+							AFK25_RS12060	531		old_locus_tag=AFK25_12080
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2317787	2318317	+	WP_009361603.1	WP_009361603.1		gamma carbonic anhydrase family protein			AFK25_RS12060	531	176	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2318391	2318909	+							AFK25_RS12065	519		old_locus_tag=AFK25_12085
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2318391	2318909	+	WP_035065275.1	WP_035065275.1		phosphatase PAP2 family protein			AFK25_RS12065	519	172	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2318955	2320160	-					metK		AFK25_RS12070	1206		old_locus_tag=AFK25_12090
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2318955	2320160	-	WP_009361605.1	WP_009361605.1		methionine adenosyltransferase	metK		AFK25_RS12070	1206	401	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2320564	2322156	+					pckA		AFK25_RS12075	1593		old_locus_tag=AFK25_12095
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2320564	2322156	+	WP_035065271.1	WP_035065271.1		phosphoenolpyruvate carboxykinase (ATP)	pckA		AFK25_RS12075	1593	530	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2323074	2323442	-							AFK25_RS12080	369		old_locus_tag=AFK25_12100
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2323074	2323442	-	WP_009361607.1	WP_009361607.1		hypothetical protein			AFK25_RS12080	369	122	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2323575	2325023	+							AFK25_RS12085	1449		old_locus_tag=AFK25_12105
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2323575	2325023	+	WP_049720900.1	WP_049720900.1		IS66 family transposase			AFK25_RS12085	1449	482	
gene	pseudogene	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2325116	2326115	-							AFK25_RS14880	1000		pseudo
CDS	without_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2325116	2326115	-				IS630 family transposase			AFK25_RS14880	1000		pseudo
gene	pseudogene	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2326415	2327560	+							AFK25_RS12100	1146		pseudo;old_locus_tag=AFK25_12120
CDS	without_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2326415	2327560	+				ISL3 family transposase			AFK25_RS12100	1146		pseudo
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2327687	2328658	+							AFK25_RS12105	972		old_locus_tag=AFK25_12125
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2327687	2328658	+	WP_035063827.1	WP_035063827.1		N-acetylmuramoyl-L-alanine amidase			AFK25_RS12105	972	323	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2328709	2329674	+							AFK25_RS12110	966		old_locus_tag=AFK25_12130
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2328709	2329674	+	WP_035063829.1	WP_035063829.1		energy-coupling factor ABC transporter permease			AFK25_RS12110	966	321	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2329680	2330402	+							AFK25_RS12115	723		old_locus_tag=AFK25_12135
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2329680	2330402	+	WP_240483358.1	WP_240483358.1		energy-coupling factor transporter transmembrane protein EcfT			AFK25_RS12115	723	240	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2330399	2331127	+							AFK25_RS12120	729		old_locus_tag=AFK25_12140
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2330399	2331127	+	WP_240483357.1	WP_240483357.1		energy-coupling factor ABC transporter ATP-binding protein			AFK25_RS12120	729	242	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2331191	2332276	-							AFK25_RS12125	1086		old_locus_tag=AFK25_12145
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2331191	2332276	-	WP_026011608.1	WP_026011608.1		acyl-CoA desaturase			AFK25_RS12125	1086	361	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2332517	2332759	+							AFK25_RS12130	243		old_locus_tag=AFK25_12150
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2332517	2332759	+	WP_019417381.1	WP_019417381.1		DUF2584 domain-containing protein			AFK25_RS12130	243	80	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2332859	2333839	+							AFK25_RS12135	981		old_locus_tag=AFK25_12155
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2332859	2333839	+	WP_035063836.1	WP_035063836.1		ABC transporter substrate-binding protein			AFK25_RS12135	981	326	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2333845	2334615	+							AFK25_RS12140	771		old_locus_tag=AFK25_12160
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2333845	2334615	+	WP_009361619.1	WP_009361619.1		ABC transporter ATP-binding protein			AFK25_RS12140	771	256	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2334602	2335408	+							AFK25_RS12145	807		old_locus_tag=AFK25_12165
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2334602	2335408	+	WP_035063839.1	WP_035063839.1		ABC transporter permease			AFK25_RS12145	807	268	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2335438	2335911	-					ytkD		AFK25_RS12150	474		old_locus_tag=AFK25_12170
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2335438	2335911	-	WP_009361621.1	WP_009361621.1		nucleoside triphosphatase YtkD	ytkD		AFK25_RS12150	474	157	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2335975	2336283	-							AFK25_RS12155	309		old_locus_tag=AFK25_12175
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2335975	2336283	-	WP_009361622.1	WP_009361622.1		hypothetical protein			AFK25_RS12155	309	102	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2336414	2336851	-							AFK25_RS12160	438		old_locus_tag=AFK25_12180
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2336414	2336851	-	WP_009361623.1	WP_009361623.1		DNA starvation/stationary phase protection protein			AFK25_RS12160	438	145	
gene	protein_coding	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2336961	2337101	+					ytzI		AFK25_RS14885	141		
CDS	with_protein	GCF_001187595.1	Primary Assembly	chromosome		NZ_CP012152.1	2336961	2337101	+	WP_081957620.1	WP_081957620.1		YtzI protein	ytzI		AFK25_RS14885	141	46	
