# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3124432	3125268	-							IRT44_RS15320	837		old_locus_tag=IRT44_15240
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3124432	3125268	-	WP_171564824.1	WP_171564824.1		alpha/beta hydrolase			IRT44_RS15320	837	278	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3125337	3126617	-							IRT44_RS15325	1281		old_locus_tag=IRT44_15245
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3125337	3126617	-	WP_171564823.1	WP_171564823.1		purine/pyrimidine permease			IRT44_RS15325	1281	426	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3126619	3127410	-							IRT44_RS15330	792		old_locus_tag=IRT44_15250
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3126619	3127410	-	WP_171564822.1	WP_171564822.1		putative hydro-lyase			IRT44_RS15330	792	263	
gene	pseudogene	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3127489	3128675	-							IRT44_RS15335	1187		pseudo;old_locus_tag=IRT44_15255
CDS	without_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3127489	3128675	-				divalent metal cation transporter			IRT44_RS15335	1187		pseudo
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3128697	3129464	-							IRT44_RS15340	768		old_locus_tag=IRT44_15260
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3128697	3129464	-	WP_230076932.1	WP_230076932.1		LamB/YcsF family protein			IRT44_RS15340	768	255	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3129476	3130480	-							IRT44_RS15345	1005		old_locus_tag=IRT44_15265
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3129476	3130480	-	WP_230076933.1	WP_230076933.1		biotin-dependent carboxyltransferase family protein			IRT44_RS15345	1005	334	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3130477	3131220	-					pxpB		IRT44_RS15350	744		old_locus_tag=IRT44_15270
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3130477	3131220	-	WP_230076934.1	WP_230076934.1		5-oxoprolinase subunit PxpB	pxpB		IRT44_RS15350	744	247	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3131217	3131375	-							IRT44_RS15355	159		old_locus_tag=IRT44_15275
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3131217	3131375	-	WP_212131948.1	WP_212131948.1		hypothetical protein			IRT44_RS15355	159	52	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3131590	3132969	-					dacB		IRT44_RS15360	1380		
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3131590	3132969	-	WP_230076935.1	WP_230076935.1		D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	dacB		IRT44_RS15360	1380	459	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3132918	3134489	-					dacB		IRT44_RS15365	1572		
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3132918	3134489	-	WP_230076936.1	WP_230076936.1		D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	dacB		IRT44_RS15365	1572	523	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3134745	3135908	+							IRT44_RS15370	1164		old_locus_tag=IRT44_15285
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3134745	3135908	+	WP_230076937.1	WP_230076937.1		glycosyltransferase family 4 protein			IRT44_RS15370	1164	387	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3136188	3137222	-							IRT44_RS15375	1035		old_locus_tag=IRT44_15290
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3136188	3137222	-	WP_230076938.1	WP_230076938.1		ABC transporter substrate-binding protein			IRT44_RS15375	1035	344	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3137238	3138017	-							IRT44_RS15380	780		old_locus_tag=IRT44_15295
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3137238	3138017	-	WP_171564813.1	WP_171564813.1		ABC transporter permease			IRT44_RS15380	780	259	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3138017	3138793	-							IRT44_RS15385	777		old_locus_tag=IRT44_15300
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3138017	3138793	-	WP_171564812.1	WP_171564812.1		ABC transporter ATP-binding protein			IRT44_RS15385	777	258	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3138778	3139458	-					tenA		IRT44_RS15390	681		old_locus_tag=IRT44_15305
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3138778	3139458	-	WP_171564811.1	WP_171564811.1		thiaminase II	tenA		IRT44_RS15390	681	226	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3139467	3140744	-							IRT44_RS15395	1278		old_locus_tag=IRT44_15310
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3139467	3140744	-	WP_171564810.1	WP_171564810.1		acetylornithine deacetylase			IRT44_RS15395	1278	425	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3140737	3141507	-							IRT44_RS15400	771		old_locus_tag=IRT44_15315
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3140737	3141507	-	WP_171564809.1	WP_171564809.1		thiazole synthase			IRT44_RS15400	771	256	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3141512	3141715	-					thiS		IRT44_RS15405	204		old_locus_tag=IRT44_15320
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3141512	3141715	-	WP_171564808.1	WP_171564808.1		sulfur carrier protein ThiS	thiS		IRT44_RS15405	204	67	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3142104	3142484	-							IRT44_RS15410	381		old_locus_tag=IRT44_15325
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3142104	3142484	-	WP_171564807.1	WP_171564807.1		kinase-associated lipoprotein B			IRT44_RS15410	381	126	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3142521	3143732	-							IRT44_RS15415	1212		old_locus_tag=IRT44_15330
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3142521	3143732	-	WP_230076939.1	WP_230076939.1		DHHA1 domain-containing protein			IRT44_RS15415	1212	403	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3143833	3144060	-							IRT44_RS15420	228		old_locus_tag=IRT44_15335
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3143833	3144060	-	WP_171564805.1	WP_171564805.1		50S ribosomal protein L7ae			IRT44_RS15420	228	75	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3144165	3145448	-							IRT44_RS15425	1284		old_locus_tag=IRT44_15340
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3144165	3145448	-	WP_171564804.1	WP_171564804.1		LysM peptidoglycan-binding domain-containing protein			IRT44_RS15425	1284	427	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3145617	3145991	-							IRT44_RS15430	375		old_locus_tag=IRT44_15345
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3145617	3145991	-	WP_230076940.1	WP_230076940.1		DUF779 domain-containing protein			IRT44_RS15430	375	124	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3146025	3147545	-							IRT44_RS15435	1521		old_locus_tag=IRT44_15350
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3146025	3147545	-	WP_171564802.1	WP_171564802.1		aldehyde dehydrogenase family protein			IRT44_RS15435	1521	506	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3147769	3148287	-							IRT44_RS15440	519		old_locus_tag=IRT44_15355
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3147769	3148287	-	WP_230076941.1	WP_230076941.1		ACT domain-containing protein			IRT44_RS15440	519	172	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3148327	3148653	-							IRT44_RS15445	327		old_locus_tag=IRT44_15360
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3148327	3148653	-	WP_171564801.1	WP_171564801.1		hypothetical protein			IRT44_RS15445	327	108	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3148675	3149787	-					mnmA		IRT44_RS15450	1113		old_locus_tag=IRT44_15365
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3148675	3149787	-	WP_212131940.1	WP_212131940.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		IRT44_RS15450	1113	370	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3149999	3150244	-							IRT44_RS15455	246		old_locus_tag=IRT44_15370
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3149999	3150244	-	WP_171564799.1	WP_171564799.1		hypothetical protein			IRT44_RS15455	246	81	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3150477	3150725	+							IRT44_RS15460	249		old_locus_tag=IRT44_15375
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3150477	3150725	+	WP_230077890.1	WP_230077890.1		phospholipase			IRT44_RS15460	249	82	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3150806	3152503	-							IRT44_RS15465	1698		old_locus_tag=IRT44_15380
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3150806	3152503	-	WP_230076942.1	WP_230076942.1		WG repeat-containing protein			IRT44_RS15465	1698	565	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3152799	3153590	+							IRT44_RS15470	792		old_locus_tag=IRT44_15385
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3152799	3153590	+	WP_230076943.1	WP_230076943.1		DUF2935 domain-containing protein			IRT44_RS15470	792	263	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3153691	3154044	-							IRT44_RS15475	354		old_locus_tag=IRT44_15390
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3153691	3154044	-	WP_212131938.1	WP_212131938.1		hypothetical protein			IRT44_RS15475	354	117	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3154029	3154271	-							IRT44_RS15480	243		old_locus_tag=IRT44_15395
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3154029	3154271	-	WP_212131937.1	WP_212131937.1		hypothetical protein			IRT44_RS15480	243	80	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3154255	3154476	-							IRT44_RS15485	222		old_locus_tag=IRT44_15400
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3154255	3154476	-	WP_171564793.1	WP_171564793.1		WYL domain-containing protein			IRT44_RS15485	222	73	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3154645	3155805	-							IRT44_RS15490	1161		old_locus_tag=IRT44_15405
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3154645	3155805	-	WP_212131936.1	WP_212131936.1		iron-containing alcohol dehydrogenase			IRT44_RS15490	1161	386	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3156034	3156480	+							IRT44_RS15495	447		old_locus_tag=IRT44_15410
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3156034	3156480	+	WP_230076944.1	WP_230076944.1		hypothetical protein			IRT44_RS15495	447	148	
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3157527	3157600	-							IRT44_RS15500	74		old_locus_tag=IRT44_15415
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3157527	3157600	-				tRNA-Gly			IRT44_RS15500	74		anticodon=CCC
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3157612	3157697	-							IRT44_RS15505	86		old_locus_tag=IRT44_15420
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3157612	3157697	-				tRNA-Leu			IRT44_RS15505	86		anticodon=CAA
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3157740	3157824	-							IRT44_RS15510	85		old_locus_tag=IRT44_15425
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3157740	3157824	-				tRNA-Tyr			IRT44_RS15510	85		anticodon=GTA
gene	tRNA	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3157837	3157912	-							IRT44_RS15515	76		old_locus_tag=IRT44_15430
tRNA		GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3157837	3157912	-				tRNA-Thr			IRT44_RS15515	76		anticodon=TGT
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3158019	3158327	-							IRT44_RS15520	309		old_locus_tag=IRT44_15435
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3158019	3158327	-	WP_171565013.1	WP_171565013.1		hypothetical protein			IRT44_RS15520	309	102	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3158417	3158983	-							IRT44_RS15525	567		old_locus_tag=IRT44_15440
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3158417	3158983	-	WP_230076945.1	WP_230076945.1		thioredoxin family protein			IRT44_RS15525	567	188	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3159189	3159389	-							IRT44_RS15530	201		old_locus_tag=IRT44_15445
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3159189	3159389	-	WP_212132502.1	WP_212132502.1		hypothetical protein			IRT44_RS15530	201	66	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3159624	3159917	-							IRT44_RS15535	294		old_locus_tag=IRT44_15450
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3159624	3159917	-	WP_029099143.1	WP_029099143.1		DUF962 domain-containing protein			IRT44_RS15535	294	97	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3160183	3161349	+							IRT44_RS15540	1167		old_locus_tag=IRT44_15455
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3160183	3161349	+	WP_230076946.1	WP_230076946.1		CapA family protein			IRT44_RS15540	1167	388	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3161480	3162022	-							IRT44_RS15545	543		old_locus_tag=IRT44_15460
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3161480	3162022	-	WP_230076947.1	WP_230076947.1		TlpA family protein disulfide reductase			IRT44_RS15545	543	180	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3162036	3162746	-							IRT44_RS15550	711		old_locus_tag=IRT44_15465
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3162036	3162746	-	WP_171564762.1	WP_171564762.1		sulfite exporter TauE/SafE family protein			IRT44_RS15550	711	236	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3163007	3164524	-							IRT44_RS15555	1518		old_locus_tag=IRT44_15470
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3163007	3164524	-	WP_230076948.1	WP_230076948.1		ATP-binding protein			IRT44_RS15555	1518	505	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3164662	3166425	-							IRT44_RS15560	1764		old_locus_tag=IRT44_15475
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3164662	3166425	-	WP_230076949.1	WP_230076949.1		aromatic amino acid hydroxylase			IRT44_RS15560	1764	587	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3166604	3167512	-							IRT44_RS15565	909		old_locus_tag=IRT44_15480
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3166604	3167512	-	WP_230076950.1	WP_230076950.1		hypothetical protein			IRT44_RS15565	909	302	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3167574	3168254	-					thiE		IRT44_RS15570	681		old_locus_tag=IRT44_15485
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3167574	3168254	-	WP_230076951.1	WP_230076951.1		thiamine phosphate synthase	thiE		IRT44_RS15570	681	226	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3168251	3168883	-							IRT44_RS15575	633		old_locus_tag=IRT44_15490
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3168251	3168883	-	WP_171564757.1	WP_171564757.1		thiamine phosphate synthase			IRT44_RS15575	633	210	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3168864	3169226	-							IRT44_RS15580	363		old_locus_tag=IRT44_15495
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3168864	3169226	-	WP_171564756.1	WP_171564756.1		hypothetical protein			IRT44_RS15580	363	120	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3169717	3170127	-							IRT44_RS15585	411		old_locus_tag=IRT44_15500
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3169717	3170127	-	WP_171566775.1	WP_171566775.1		DUF3054 domain-containing protein			IRT44_RS15585	411	136	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3170208	3170798	-							IRT44_RS15590	591		old_locus_tag=IRT44_15505
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3170208	3170798	-	WP_230076952.1	WP_230076952.1		GNAT family N-acetyltransferase			IRT44_RS15590	591	196	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3170933	3172459	-							IRT44_RS15595	1527		old_locus_tag=IRT44_15510
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3170933	3172459	-	WP_171566773.1	WP_171566773.1		tripartite tricarboxylate transporter permease			IRT44_RS15595	1527	508	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3172472	3172930	-							IRT44_RS15600	459		old_locus_tag=IRT44_15515
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3172472	3172930	-	WP_230076953.1	WP_230076953.1		tripartite tricarboxylate transporter TctB family protein			IRT44_RS15600	459	152	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3172988	3174022	-							IRT44_RS15605	1035		old_locus_tag=IRT44_15520
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3172988	3174022	-	WP_230076954.1	WP_230076954.1		tripartite tricarboxylate transporter substrate binding protein			IRT44_RS15605	1035	344	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3174189	3174875	-							IRT44_RS15610	687		old_locus_tag=IRT44_15525
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3174189	3174875	-	WP_230076955.1	WP_230076955.1		response regulator			IRT44_RS15610	687	228	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3174872	3176482	-							IRT44_RS15615	1611		old_locus_tag=IRT44_15530
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3174872	3176482	-	WP_230076956.1	WP_230076956.1		sensor histidine kinase			IRT44_RS15615	1611	536	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3176597	3178357	+							IRT44_RS15620	1761		old_locus_tag=IRT44_15535
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3176597	3178357	+	WP_212132512.1	WP_212132512.1		menaquinone biosynthesis decarboxylase			IRT44_RS15620	1761	586	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3178531	3180021	+							IRT44_RS15625	1491		old_locus_tag=IRT44_15540
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3178531	3180021	+	WP_171566767.1	WP_171566767.1		NCS1 family nucleobase:cation symporter-1			IRT44_RS15625	1491	496	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3180080	3181792	-							IRT44_RS15630	1713		old_locus_tag=IRT44_15545
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3180080	3181792	-	WP_171566766.1	WP_171566766.1		methyl-accepting chemotaxis protein			IRT44_RS15630	1713	570	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3181953	3182471	-							IRT44_RS15635	519		old_locus_tag=IRT44_15550
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3181953	3182471	-	WP_171566765.1	WP_171566765.1		hypothetical protein			IRT44_RS15635	519	172	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3182498	3182656	+							IRT44_RS15640	159		old_locus_tag=IRT44_15555
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3182498	3182656	+	WP_171566764.1	WP_171566764.1		hypothetical protein			IRT44_RS15640	159	52	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3182663	3183553	-							IRT44_RS15645	891		old_locus_tag=IRT44_15560
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3182663	3183553	-	WP_171566763.1	WP_171566763.1		acyltransferase			IRT44_RS15645	891	296	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3183573	3184958	-					hydA		IRT44_RS15650	1386		old_locus_tag=IRT44_15565
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3183573	3184958	-	WP_212132514.1	WP_212132514.1		dihydropyrimidinase	hydA		IRT44_RS15650	1386	461	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3185053	3186339	-					preA		IRT44_RS15655	1287		old_locus_tag=IRT44_15570
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3185053	3186339	-	WP_230076957.1	WP_230076957.1		NAD-dependent dihydropyrimidine dehydrogenase subunit PreA	preA		IRT44_RS15655	1287	428	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3186367	3187734	-							IRT44_RS15660	1368		old_locus_tag=IRT44_15575
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3186367	3187734	-	WP_230076958.1	WP_230076958.1		NAD(P)-dependent oxidoreductase			IRT44_RS15660	1368	455	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3187929	3188471	+							IRT44_RS15665	543		old_locus_tag=IRT44_15580
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3187929	3188471	+	WP_171566759.1	WP_171566759.1		hypothetical protein			IRT44_RS15665	543	180	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3188481	3188894	+							IRT44_RS15670	414		old_locus_tag=IRT44_15585
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3188481	3188894	+	WP_171566758.1	WP_171566758.1		hypothetical protein			IRT44_RS15670	414	137	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3188896	3190230	-							IRT44_RS15675	1335		old_locus_tag=IRT44_15590
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3188896	3190230	-	WP_171566757.1	WP_171566757.1		hypothetical protein			IRT44_RS15675	1335	444	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3190330	3191187	-							IRT44_RS15680	858		old_locus_tag=IRT44_15595
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3190330	3191187	-	WP_230076959.1	WP_230076959.1		AraC family transcriptional regulator			IRT44_RS15680	858	285	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3191407	3192771	-							IRT44_RS15685	1365		old_locus_tag=IRT44_15600
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3191407	3192771	-	WP_171566755.1	WP_171566755.1		aspartate aminotransferase family protein			IRT44_RS15685	1365	454	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3192790	3194298	-							IRT44_RS15690	1509		old_locus_tag=IRT44_15605
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3192790	3194298	-	WP_171566754.1	WP_171566754.1		CoA-acylating methylmalonate-semialdehyde dehydrogenase			IRT44_RS15690	1509	502	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3194424	3195113	+							IRT44_RS15695	690		
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3194424	3195113	+	WP_230076960.1	WP_230076960.1		PucR family transcriptional regulator ligand-binding domain-containing protein			IRT44_RS15695	690	229	
gene	protein_coding	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3195119	3196099	+							IRT44_RS15700	981		
CDS	with_protein	GCF_020923495.1	Primary Assembly	chromosome		NZ_CP064048.1	3195119	3196099	+	WP_230076961.1	WP_230076961.1		helix-turn-helix domain-containing protein			IRT44_RS15700	981	326	
