# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	113772	114971	-					thiI		GFC30_RS15075	1200		old_locus_tag=GFC30_3087
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	113772	114971	-	WP_066327689.1	WP_066327689.1		tRNA 4-thiouridine(8) synthase ThiI	thiI		GFC30_RS15075	1200	399	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	114978	116120	-							GFC30_RS15080	1143		old_locus_tag=GFC30_3088
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	114978	116120	-	WP_066327690.1	WP_066327690.1		cysteine desulfurase			GFC30_RS15080	1143	380	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	116235	117932	-					ezrA		GFC30_RS15085	1698		old_locus_tag=GFC30_3089
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	116235	117932	-	WP_066327691.1	WP_066327691.1		septation ring formation regulator EzrA	ezrA		GFC30_RS15085	1698	565	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	118113	118910	+					hisJ		GFC30_RS15090	798		old_locus_tag=GFC30_3090
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	118113	118910	+	WP_066327694.1	WP_066327694.1		histidinol-phosphatase HisJ	hisJ		GFC30_RS15090	798	265	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	118938	119417	+							GFC30_RS15095	480		old_locus_tag=GFC30_3091
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	118938	119417	+	WP_066327696.1	WP_066327696.1		GAF domain-containing protein			GFC30_RS15095	480	159	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	119457	121310	-							GFC30_RS15100	1854		old_locus_tag=GFC30_3092
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	119457	121310	-	WP_066328005.1	WP_066328005.1		sensor domain-containing diguanylate cyclase			GFC30_RS15100	1854	617	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	121655	122257	+					rpsD		GFC30_RS15105	603		old_locus_tag=GFC30_3093
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	121655	122257	+	WP_066327699.1	WP_066327699.1		30S ribosomal protein S4	rpsD		GFC30_RS15105	603	200	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	122295	123554	-					tyrS		GFC30_RS15110	1260		old_locus_tag=GFC30_3094
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	122295	123554	-	WP_066327701.1	WP_066327701.1		tyrosine--tRNA ligase	tyrS		GFC30_RS15110	1260	419	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	123960	126728	+							GFC30_RS15115	2769		old_locus_tag=GFC30_3095
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	123960	126728	+	WP_066327703.1	WP_066327703.1		penicillin-binding protein			GFC30_RS15115	2769	922	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	126762	128477	-					acsA		GFC30_RS15120	1716		old_locus_tag=GFC30_3096
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	126762	128477	-	WP_066327705.1	WP_066327705.1		acetate--CoA ligase	acsA		GFC30_RS15120	1716	571	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	128654	129286	+							GFC30_RS15125	633		old_locus_tag=GFC30_3097
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	128654	129286	+	WP_066327707.1	WP_066327707.1		GNAT family N-acetyltransferase			GFC30_RS15125	633	210	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	129313	129957	+							GFC30_RS15130	645		old_locus_tag=GFC30_3098
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	129313	129957	+	WP_066327708.1	WP_066327708.1		acetoin utilization AcuB family protein			GFC30_RS15130	645	214	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	129954	131132	+							GFC30_RS15135	1179		old_locus_tag=GFC30_3099
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	129954	131132	+	WP_066327709.1	WP_066327709.1		acetoin utilization protein AcuC			GFC30_RS15135	1179	392	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	131223	132218	-					ccpA		GFC30_RS15140	996		old_locus_tag=GFC30_3100
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	131223	132218	-	WP_066327711.1	WP_066327711.1		catabolite control protein A	ccpA		GFC30_RS15140	996	331	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	132395	133477	-							GFC30_RS15145	1083		old_locus_tag=GFC30_3101
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	132395	133477	-	WP_066327713.1	WP_066327713.1		bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase			GFC30_RS15145	1083	360	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	133647	135806	+					pilM		GFC30_RS15150	2160		old_locus_tag=GFC30_3102
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	133647	135806	+	WP_066327715.1	WP_066327715.1		pilus assembly protein PilM	pilM		GFC30_RS15150	2160	719	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	135820	136146	-					ytxJ		GFC30_RS15155	327		old_locus_tag=GFC30_3103
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	135820	136146	-	WP_066327717.1	WP_066327717.1		bacillithiol system redox-active protein YtxJ	ytxJ		GFC30_RS15155	327	108	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	136152	136517	-							GFC30_RS15160	366		old_locus_tag=GFC30_3104
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	136152	136517	-	WP_066327720.1	WP_066327720.1		YtxH domain-containing protein			GFC30_RS15160	366	121	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	136504	136932	-							GFC30_RS15165	429		old_locus_tag=GFC30_3105
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	136504	136932	-	WP_066327721.1	WP_066327721.1		DUF948 domain-containing protein			GFC30_RS15165	429	142	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	137072	138187	+							GFC30_RS15170	1116		old_locus_tag=GFC30_3106
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	137072	138187	+	WP_066327722.1	WP_066327722.1		aminopeptidase			GFC30_RS15170	1116	371	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	138259	139560	-					murC		GFC30_RS15175	1302		old_locus_tag=GFC30_3107
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	138259	139560	-	WP_066327724.1	WP_066327724.1		UDP-N-acetylmuramate--L-alanine ligase	murC		GFC30_RS15175	1302	433	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	139799	140896	-							GFC30_RS15180	1098		old_locus_tag=GFC30_3108
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	139799	140896	-	WP_066328008.1	WP_066328008.1		nicotinate phosphoribosyltransferase			GFC30_RS15180	1098	365	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	140999	143179	-							GFC30_RS15185	2181		old_locus_tag=GFC30_3109
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	140999	143179	-	WP_066327727.1	WP_066327727.1		DNA translocase FtsK			GFC30_RS15185	2181	726	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	143271	143876	-							GFC30_RS15190	606		old_locus_tag=GFC30_3110
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	143271	143876	-	WP_066327730.1	WP_066327730.1		DUF4479 domain-containing tRNA-binding protein			GFC30_RS15190	606	201	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	143900	144694	-							GFC30_RS15195	795		old_locus_tag=GFC30_3111
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	143900	144694	-	WP_066327732.1	WP_066327732.1		DUF1444 domain-containing protein			GFC30_RS15195	795	264	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	144707	145018	-							GFC30_RS15200	312		old_locus_tag=GFC30_3112
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	144707	145018	-	WP_066328010.1	WP_066328010.1		thioredoxin family protein			GFC30_RS15200	312	103	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	145046	146305	-					iscB		GFC30_RS15205	1260		old_locus_tag=GFC30_3113
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	145046	146305	-	WP_066327738.1	WP_066327738.1		RNA-guided endonuclease IscB	iscB		GFC30_RS15205	1260	419	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	146533	147075	-							GFC30_RS15210	543		old_locus_tag=GFC30_3114
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	146533	147075	-	WP_066327740.1	WP_066327740.1		DUF84 family protein			GFC30_RS15210	543	180	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	147099	148172	-							GFC30_RS15215	1074		old_locus_tag=GFC30_3115
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	147099	148172	-	WP_066328012.1	WP_066328012.1		M42 family metallopeptidase			GFC30_RS15215	1074	357	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	148308	148604	+							GFC30_RS15220	297		old_locus_tag=GFC30_3116
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	148308	148604	+	WP_066327742.1	WP_066327742.1		PepSY domain-containing protein			GFC30_RS15220	297	98	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	148627	149469	-							GFC30_RS15225	843		old_locus_tag=GFC30_3117
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	148627	149469	-	WP_066327745.1	WP_066327745.1		MBL fold metallo-hydrolase			GFC30_RS15225	843	280	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	149555	150205	-					trmB		GFC30_RS15230	651		old_locus_tag=GFC30_3118
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	149555	150205	-	WP_066327748.1	WP_066327748.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB		GFC30_RS15230	651	216	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	150349	150618	+							GFC30_RS15235	270		old_locus_tag=GFC30_3119
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	150349	150618	+	WP_066327750.1	WP_066327750.1		YtzH-like family protein			GFC30_RS15235	270	89	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	150704	151480	-							GFC30_RS15240	777		old_locus_tag=GFC30_3120
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	150704	151480	-	WP_066327752.1	WP_066327752.1		phosphotransferase family protein			GFC30_RS15240	777	258	
gene	pseudogene	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	151581	153718	-					pulA		GFC30_RS15245	2138		pseudo
CDS	without_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	151581	153718	-				type I pullulanase	pulA		GFC30_RS15245	2138		pseudo
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	153757	154671	-							GFC30_RS15250	915		old_locus_tag=GFC30_3123
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	153757	154671	-	WP_066327754.1	WP_066327754.1		NERD domain-containing protein			GFC30_RS15250	915	304	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	154659	155255	-					thpR		GFC30_RS15255	597		old_locus_tag=GFC30_3124
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	154659	155255	-	WP_066327756.1	WP_066327756.1		RNA 2',3'-cyclic phosphodiesterase	thpR		GFC30_RS15255	597	198	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	155273	156457	-							GFC30_RS15260	1185		old_locus_tag=GFC30_3125
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	155273	156457	-	WP_066327758.1	WP_066327758.1		MFS transporter			GFC30_RS15260	1185	394	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	156536	157945	-					pepV		GFC30_RS15265	1410		old_locus_tag=GFC30_3126
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	156536	157945	-	WP_066327760.1	WP_066327760.1		dipeptidase PepV	pepV		GFC30_RS15265	1410	469	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	158207	158428	+							GFC30_RS15270	222		
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	158207	158428	+	WP_066327762.1	WP_066327762.1		DeoR family transcriptional regulator			GFC30_RS15270	222	73	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	158514	159296	-							GFC30_RS15275	783		old_locus_tag=GFC30_3127
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	158514	159296	-	WP_066327763.1	WP_066327763.1		rRNA pseudouridine synthase			GFC30_RS15275	783	260	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	159363	159626	+							GFC30_RS15280	264		old_locus_tag=GFC30_3128
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	159363	159626	+	WP_066327764.1	WP_066327764.1		hypothetical protein			GFC30_RS15280	264	87	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	159646	161268	-							GFC30_RS15285	1623		old_locus_tag=GFC30_3129
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	159646	161268	-	WP_066327765.1	WP_066327765.1		polysaccharide biosynthesis protein			GFC30_RS15285	1623	540	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	161424	162641	+							GFC30_RS15290	1218		old_locus_tag=GFC30_3130
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	161424	162641	+	WP_066328017.1	WP_066328017.1		NAD(P)/FAD-dependent oxidoreductase			GFC30_RS15290	1218	405	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	162653	162832	-							GFC30_RS15295	180		old_locus_tag=GFC30_3131
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	162653	162832	-	WP_066327766.1	WP_066327766.1		sporulation protein Cse60			GFC30_RS15295	180	59	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	163137	163448	-							GFC30_RS15300	312		old_locus_tag=GFC30_3132
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	163137	163448	-	WP_066327769.1	WP_066327769.1		rhodanese-like domain-containing protein			GFC30_RS15300	312	103	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	163518	165935	-					leuS		GFC30_RS15305	2418		old_locus_tag=GFC30_3133
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	163518	165935	-	WP_066327772.1	WP_066327772.1		leucine--tRNA ligase	leuS		GFC30_RS15305	2418	805	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	166409	166549	-							GFC30_RS17280	141		old_locus_tag=GFC30_3134
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	166409	166549	-	WP_169807020.1	WP_169807020.1		hypothetical protein			GFC30_RS17280	141	46	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	166561	166824	-							GFC30_RS15310	264		old_locus_tag=GFC30_3135
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	166561	166824	-	WP_066327774.1	WP_066327774.1		YtzC family protein			GFC30_RS15310	264	87	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	166976	167929	+							GFC30_RS15315	954		old_locus_tag=GFC30_3136
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	166976	167929	+	WP_066327777.1	WP_066327777.1		TIGR01212 family radical SAM protein			GFC30_RS15315	954	317	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	167926	168501	+					mraW		GFC30_RS15320	576		old_locus_tag=GFC30_3137
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	167926	168501	+	WP_066327779.1	WP_066327779.1		class I SAM-dependent methyltransferase	mraW		GFC30_RS15320	576	191	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	168555	169619	-							GFC30_RS15325	1065		old_locus_tag=GFC30_3138
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	168555	169619	-	WP_066327787.1	WP_066327787.1		tetraprenyl-beta-curcumene synthase family protein			GFC30_RS15325	1065	354	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	169635	170429	-							GFC30_RS15330	795		old_locus_tag=GFC30_3139
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	169635	170429	-	WP_066327791.1	WP_066327791.1		alpha/beta hydrolase			GFC30_RS15330	795	264	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	170511	171029	+							GFC30_RS15335	519		old_locus_tag=GFC30_3140
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	170511	171029	+	WP_066327795.1	WP_066327795.1		gamma carbonic anhydrase family protein			GFC30_RS15335	519	172	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	171121	171963	+							GFC30_RS15340	843		old_locus_tag=GFC30_3141
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	171121	171963	+	WP_066327797.1	WP_066327797.1		C39 family peptidase			GFC30_RS15340	843	280	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	172002	173897	-					asnB		GFC30_RS15345	1896		old_locus_tag=GFC30_3142
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	172002	173897	-	WP_066327799.1	WP_066327799.1		asparagine synthase (glutamine-hydrolyzing)	asnB		GFC30_RS15345	1896	631	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	174067	175275	-					metK		GFC30_RS15350	1209		old_locus_tag=GFC30_3143
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	174067	175275	-	WP_066327801.1	WP_066327801.1		methionine adenosyltransferase	metK		GFC30_RS15350	1209	402	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	175767	177353	+					pckA		GFC30_RS15355	1587		old_locus_tag=GFC30_3144
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	175767	177353	+	WP_066327804.1	WP_066327804.1		phosphoenolpyruvate carboxykinase (ATP)	pckA		GFC30_RS15355	1587	528	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	177395	177637	-							GFC30_RS15360	243		old_locus_tag=GFC30_3145
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	177395	177637	-	WP_066327807.1	WP_066327807.1		DUF2584 domain-containing protein			GFC30_RS15360	243	80	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	177919	179376	+							GFC30_RS15365	1458		old_locus_tag=GFC30_3146
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	177919	179376	+	WP_066324512.1	WP_066324512.1		IS66 family transposase			GFC30_RS15365	1458	485	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	179444	181840	+							GFC30_RS15370	2397		old_locus_tag=GFC30_3147
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	179444	181840	+	WP_084256487.1	WP_084256487.1		trypsin-like peptidase domain-containing protein			GFC30_RS15370	2397	798	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	181998	182387	+							GFC30_RS15375	390		old_locus_tag=GFC30_3148
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	181998	182387	+	WP_238583580.1	WP_238583580.1		ABC transporter substrate-binding protein			GFC30_RS15375	390	129	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	182452	182700	-							GFC30_RS15380	249		old_locus_tag=GFC30_3149
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	182452	182700	-	WP_066327812.1	WP_066327812.1		DNA-binding protein			GFC30_RS15380	249	82	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	183212	183913	-							GFC30_RS15385	702		old_locus_tag=GFC30_3150
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	183212	183913	-	WP_238583581.1	WP_238583581.1		N-acetylmuramoyl-L-alanine amidase			GFC30_RS15385	702	233	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	183913	184329	-							GFC30_RS15390	417		old_locus_tag=GFC30_3151
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	183913	184329	-	WP_066327814.1	WP_066327814.1		phage holin family protein			GFC30_RS15390	417	138	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	184403	184540	-							GFC30_RS17285	138		old_locus_tag=GFC30_3152
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	184403	184540	-	WP_169807021.1	WP_169807021.1		hypothetical protein			GFC30_RS17285	138	45	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	184542	184922	-							GFC30_RS15395	381		old_locus_tag=GFC30_3153
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	184542	184922	-	WP_066327820.1	WP_066327820.1		hypothetical protein			GFC30_RS15395	381	126	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	184935	186446	-							GFC30_RS17570	1512		old_locus_tag=GFC30_3154
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	184935	186446	-	WP_238583582.1	WP_238583582.1		phage tail protein			GFC30_RS17570	1512	503	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	186452	186994	-							GFC30_RS15405	543		old_locus_tag=GFC30_3155
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	186452	186994	-	WP_066327824.1	WP_066327824.1		YmfQ family protein			GFC30_RS15405	543	180	
gene	protein_coding	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	186999	188036	-							GFC30_RS15410	1038		old_locus_tag=GFC30_3156
CDS	with_protein	GCF_001634285.1	Primary Assembly	plasmid	pDSM15939_1	NZ_CP015439.1	186999	188036	-	WP_066327827.1	WP_066327827.1		baseplate J/gp47 family protein			GFC30_RS15410	1038	345	
