# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2728514	2729677	-							BBF96_RS12435	1164		old_locus_tag=BBF96_12315
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2728514	2729677	-	WP_127017463.1	WP_127017463.1		hypothetical protein			BBF96_RS12435	1164	387	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2730313	2732307	-							BBF96_RS12440	1995		old_locus_tag=BBF96_12320
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2730313	2732307	-	WP_164731053.1	WP_164731053.1		peptidoglycan-binding protein			BBF96_RS12440	1995	664	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2732638	2733108	-							BBF96_RS12445	471		old_locus_tag=BBF96_12325
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2732638	2733108	-	WP_127017465.1	WP_127017465.1		hypothetical protein			BBF96_RS12445	471	156	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2733134	2742181	-							BBF96_RS12450	9048		old_locus_tag=BBF96_12330
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2733134	2742181	-	WP_127017466.1	WP_127017466.1		DUF6531 domain-containing protein			BBF96_RS12450	9048	3015	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2742174	2743166	-							BBF96_RS12455	993		old_locus_tag=BBF96_12335
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2742174	2743166	-	WP_127017467.1	WP_127017467.1		hypothetical protein			BBF96_RS12455	993	330	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2743183	2744514	-							BBF96_RS12460	1332		old_locus_tag=BBF96_12340
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2743183	2744514	-	WP_127017468.1	WP_127017468.1		type II secretion system protein GspD			BBF96_RS12460	1332	443	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2744857	2746596	-							BBF96_RS12465	1740		old_locus_tag=BBF96_12345
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2744857	2746596	-	WP_236777820.1	WP_236777820.1		sigma 54-interacting transcriptional regulator			BBF96_RS12465	1740	579	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2747010	2747591	+							BBF96_RS12470	582		old_locus_tag=BBF96_12350
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2747010	2747591	+	WP_127017470.1	WP_127017470.1		chromate transporter			BBF96_RS12470	582	193	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2747600	2748130	+							BBF96_RS12475	531		old_locus_tag=BBF96_12355
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2747600	2748130	+	WP_236777821.1	WP_236777821.1		chromate transporter			BBF96_RS12475	531	176	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2748305	2750308	-							BBF96_RS12480	2004		old_locus_tag=BBF96_12360
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2748305	2750308	-	WP_127017472.1	WP_127017472.1		NADH-dependent [FeFe] hydrogenase, group A6			BBF96_RS12480	2004	667	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2750310	2752124	-					nuoF		BBF96_RS12485	1815		old_locus_tag=BBF96_12365
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2750310	2752124	-	WP_205665793.1	WP_205665793.1		NADH-quinone oxidoreductase subunit NuoF	nuoF		BBF96_RS12485	1815	604	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2752187	2752687	-							BBF96_RS12490	501		old_locus_tag=BBF96_12370
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2752187	2752687	-	WP_236777822.1	WP_236777822.1		NAD(P)H-dependent oxidoreductase subunit E			BBF96_RS12490	501	166	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2752700	2753851	-							BBF96_RS12495	1152		old_locus_tag=BBF96_12375
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2752700	2753851	-	WP_127017474.1	WP_127017474.1		SpoIIE family protein phosphatase			BBF96_RS12495	1152	383	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2753864	2755549	-							BBF96_RS12500	1686		old_locus_tag=BBF96_12380
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2753864	2755549	-	WP_127017475.1	WP_127017475.1		PAS domain-containing protein			BBF96_RS12500	1686	561	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2755551	2755808	-							BBF96_RS12505	258		old_locus_tag=BBF96_12385
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2755551	2755808	-	WP_205665633.1	WP_205665633.1		(2Fe-2S) ferredoxin domain-containing protein			BBF96_RS12505	258	85	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2756350	2757999	+							BBF96_RS12510	1650		old_locus_tag=BBF96_12390
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2756350	2757999	+	WP_127017476.1	WP_127017476.1		pyridoxal-dependent decarboxylase			BBF96_RS12510	1650	549	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2758283	2759401	-							BBF96_RS12515	1119		old_locus_tag=BBF96_12395
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2758283	2759401	-	WP_127017477.1	WP_127017477.1		aldo/keto reductase			BBF96_RS12515	1119	372	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2759611	2761197	+							BBF96_RS12520	1587		old_locus_tag=BBF96_12400
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2759611	2761197	+	WP_127017478.1	WP_127017478.1		M2 family metallopeptidase			BBF96_RS12520	1587	528	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2761441	2762178	-							BBF96_RS12525	738		old_locus_tag=BBF96_12405
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2761441	2762178	-	WP_127017479.1	WP_127017479.1		NAD+ synthase			BBF96_RS12525	738	245	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2762432	2762743	-							BBF96_RS16945	312		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2762432	2762743	-	WP_236777938.1	WP_236777938.1		hypothetical protein			BBF96_RS16945	312	103	
gene	pseudogene	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2762810	2762962	-							BBF96_RS16950	153		partial;pseudo
CDS	without_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2762810	2762962	-				AbrB/MazE/SpoVT family DNA-binding domain-containing protein			BBF96_RS16950	153		partial;pseudo
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2763438	2765519	+							BBF96_RS12535	2082		old_locus_tag=BBF96_12415
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2763438	2765519	+	WP_127017481.1	WP_127017481.1		hypothetical protein			BBF96_RS12535	2082	693	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2765538	2766887	+							BBF96_RS12540	1350		old_locus_tag=BBF96_12420
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2765538	2766887	+	WP_127017482.1	WP_127017482.1		DUF5723 family protein			BBF96_RS12540	1350	449	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2767233	2768231	-							BBF96_RS12545	999		old_locus_tag=BBF96_12425
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2767233	2768231	-	WP_127017483.1	WP_127017483.1		BMP family ABC transporter substrate-binding protein			BBF96_RS12545	999	332	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2768937	2770046	-							BBF96_RS12550	1110		old_locus_tag=BBF96_12430
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2768937	2770046	-	WP_127017484.1	WP_127017484.1		Ger(x)C family spore germination protein			BBF96_RS12550	1110	369	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2770033	2771145	-							BBF96_RS12555	1113		old_locus_tag=BBF96_12435
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2770033	2771145	-	WP_127017485.1	WP_127017485.1		endospore germination permease			BBF96_RS12555	1113	370	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2771138	2772727	-							BBF96_RS12560	1590		old_locus_tag=BBF96_12440
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2771138	2772727	-	WP_127017486.1	WP_127017486.1		spore germination protein			BBF96_RS12560	1590	529	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2773153	2773413	-							BBF96_RS12565	261		old_locus_tag=BBF96_12445
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2773153	2773413	-	WP_164730809.1	WP_164730809.1		hypothetical protein			BBF96_RS12565	261	86	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2773488	2773871	-							BBF96_RS12570	384		old_locus_tag=BBF96_12450
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2773488	2773871	-	WP_127017488.1	WP_127017488.1		hypothetical protein			BBF96_RS12570	384	127	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2773972	2774544	-							BBF96_RS12575	573		old_locus_tag=BBF96_12455
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2773972	2774544	-	WP_127017489.1	WP_127017489.1		manganese catalase family protein			BBF96_RS12575	573	190	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2774558	2775157	-							BBF96_RS12580	600		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2774558	2775157	-	WP_127017490.1	WP_127017490.1		spore coat protein CotJB			BBF96_RS12580	600	199	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2775183	2775398	-							BBF96_RS12585	216		old_locus_tag=BBF96_12465
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2775183	2775398	-	WP_205665634.1	WP_205665634.1		spore coat associated protein CotJA			BBF96_RS12585	216	71	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2775980	2777374	-							BBF96_RS12590	1395		old_locus_tag=BBF96_12470
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2775980	2777374	-	WP_127017491.1	WP_127017491.1		carbon starvation protein A			BBF96_RS12590	1395	464	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2777522	2778271	-							BBF96_RS12595	750		old_locus_tag=BBF96_12475
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2777522	2778271	-	WP_127017492.1	WP_127017492.1		LytTR family DNA-binding domain-containing protein			BBF96_RS12595	750	249	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2778300	2779997	-							BBF96_RS12600	1698		old_locus_tag=BBF96_12480
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2778300	2779997	-	WP_164731055.1	WP_164731055.1		sensor histidine kinase			BBF96_RS12600	1698	565	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2780136	2780315	+							BBF96_RS12605	180		old_locus_tag=BBF96_12485
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2780136	2780315	+	WP_127017494.1	WP_127017494.1		hypothetical protein			BBF96_RS12605	180	59	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2780316	2781404	-							BBF96_RS12610	1089		old_locus_tag=BBF96_12490
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2780316	2781404	-	WP_127017495.1	WP_127017495.1		Ger(x)C family spore germination protein			BBF96_RS12610	1089	362	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2781410	2782495	-							BBF96_RS12615	1086		old_locus_tag=BBF96_12495
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2781410	2782495	-	WP_164731056.1	WP_164731056.1		GerAB/ArcD/ProY family transporter			BBF96_RS12615	1086	361	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2782482	2784047	-							BBF96_RS12620	1566		old_locus_tag=BBF96_12500
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2782482	2784047	-	WP_127017497.1	WP_127017497.1		spore germination protein			BBF96_RS12620	1566	521	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2784609	2785451	+							BBF96_RS12625	843		old_locus_tag=BBF96_12505
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2784609	2785451	+	WP_127017498.1	WP_127017498.1		hypothetical protein			BBF96_RS12625	843	280	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2785451	2785747	+							BBF96_RS12630	297		old_locus_tag=BBF96_12510
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2785451	2785747	+	WP_127017499.1	WP_127017499.1		hypothetical protein			BBF96_RS12630	297	98	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2785943	2787097	+					yiaY		BBF96_RS12635	1155		old_locus_tag=BBF96_12515
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2785943	2787097	+	WP_205665635.1	WP_205665635.1		L-threonine dehydrogenase	yiaY		BBF96_RS12635	1155	384	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2787626	2789461	-							BBF96_RS12640	1836		old_locus_tag=BBF96_12520
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2787626	2789461	-	WP_127017500.1	WP_127017500.1		glycoside hydrolase family 13 protein			BBF96_RS12640	1836	611	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2789601	2789843	-							BBF96_RS12645	243		old_locus_tag=BBF96_12525
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2789601	2789843	-	WP_127017501.1	WP_127017501.1		DUF1657 domain-containing protein			BBF96_RS12645	243	80	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2789951	2791222	-							BBF96_RS12650	1272		old_locus_tag=BBF96_12530
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2789951	2791222	-	WP_205665636.1	WP_205665636.1		ArsB/NhaD family transporter			BBF96_RS12650	1272	423	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2791240	2791590	-							BBF96_RS12655	351		old_locus_tag=BBF96_12535
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2791240	2791590	-	WP_127017502.1	WP_127017502.1		DUF2294 domain-containing protein			BBF96_RS12655	351	116	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2791848	2793314	-							BBF96_RS12660	1467		old_locus_tag=BBF96_12540
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2791848	2793314	-	WP_127017503.1	WP_127017503.1		PLP-dependent aminotransferase family protein			BBF96_RS12660	1467	488	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2793470	2794348	+					pdxS		BBF96_RS12665	879		old_locus_tag=BBF96_12545
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2793470	2794348	+	WP_127017504.1	WP_127017504.1		pyridoxal 5'-phosphate synthase lyase subunit PdxS	pdxS		BBF96_RS12665	879	292	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2794350	2794940	+					pdxT		BBF96_RS12670	591		old_locus_tag=BBF96_12550
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2794350	2794940	+	WP_127017505.1	WP_127017505.1		pyridoxal 5'-phosphate synthase glutaminase subunit PdxT	pdxT		BBF96_RS12670	591	196	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2795140	2795751	+							BBF96_RS12675	612		old_locus_tag=BBF96_12555
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2795140	2795751	+	WP_127017506.1	WP_127017506.1		hypothetical protein			BBF96_RS12675	612	203	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2796153	2797307	+					yiaY		BBF96_RS12680	1155		old_locus_tag=BBF96_12560
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2796153	2797307	+	WP_127017507.1	WP_127017507.1		L-threonine dehydrogenase	yiaY		BBF96_RS12680	1155	384	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2797598	2797951	-							BBF96_RS12685	354		old_locus_tag=BBF96_12565
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2797598	2797951	-	WP_127017508.1	WP_127017508.1		hypothetical protein			BBF96_RS12685	354	117	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2797991	2799499	-							BBF96_RS12690	1509		old_locus_tag=BBF96_12570
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2797991	2799499	-	WP_127017509.1	WP_127017509.1		4Fe-4S dicluster domain-containing protein			BBF96_RS12690	1509	502	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2799514	2799738	-							BBF96_RS12695	225		old_locus_tag=BBF96_12575
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2799514	2799738	-	WP_127017510.1	WP_127017510.1		NAD(P)H-dependent oxidoreductase subunit E			BBF96_RS12695	225	74	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2799765	2800913	-							BBF96_RS12700	1149		old_locus_tag=BBF96_12580
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2799765	2800913	-	WP_127017511.1	WP_127017511.1		SpoIIE family protein phosphatase			BBF96_RS12700	1149	382	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2800910	2802646	-							BBF96_RS12705	1737		old_locus_tag=BBF96_12585
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2800910	2802646	-	WP_127017512.1	WP_127017512.1		4Fe-4S binding protein			BBF96_RS12705	1737	578	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2802646	2802897	-							BBF96_RS12710	252		old_locus_tag=BBF96_12590
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2802646	2802897	-	WP_127017513.1	WP_127017513.1		(2Fe-2S) ferredoxin domain-containing protein			BBF96_RS12710	252	83	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2803071	2803220	-							BBF96_RS16480	150		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2803071	2803220	-	WP_164731057.1	WP_164731057.1		hypothetical protein			BBF96_RS16480	150	49	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2803224	2803934	-							BBF96_RS12715	711		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2803224	2803934	-	WP_127017514.1	WP_127017514.1		hypothetical protein			BBF96_RS12715	711	236	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2803986	2804498	-							BBF96_RS12720	513		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2803986	2804498	-	WP_127017515.1	WP_127017515.1		hypothetical protein			BBF96_RS12720	513	170	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2804467	2804592	-							BBF96_RS17065	126		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2804467	2804592	-	WP_127017516.1	WP_127017516.1		hypothetical protein			BBF96_RS17065	126	41	
gene	pseudogene	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2805241	2805348	-							BBF96_RS16955	108		partial;pseudo
CDS	without_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2805241	2805348	-				rubrerythrin family protein			BBF96_RS16955	108		partial;pseudo
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2805376	2805894	-							BBF96_RS12735	519		old_locus_tag=BBF96_12605
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2805376	2805894	-	WP_127017518.1	WP_127017518.1		rubrerythrin family protein			BBF96_RS12735	519	172	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2806502	2806927	+							BBF96_RS12740	426		old_locus_tag=BBF96_12610
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2806502	2806927	+	WP_164731058.1	WP_164731058.1		GGDEF domain-containing protein			BBF96_RS12740	426	141	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2807126	2808688	+					spoVB		BBF96_RS12745	1563		old_locus_tag=BBF96_12615
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2807126	2808688	+	WP_127017520.1	WP_127017520.1		stage V sporulation protein B	spoVB		BBF96_RS12745	1563	520	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2809144	2809818	-							BBF96_RS12755	675		old_locus_tag=BBF96_12625
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2809144	2809818	-	WP_127017521.1	WP_127017521.1		phosphatase PAP2 family protein			BBF96_RS12755	675	224	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2809843	2811030	-							BBF96_RS12760	1188		old_locus_tag=BBF96_12630
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2809843	2811030	-	WP_127017522.1	WP_127017522.1		PLP-dependent aspartate aminotransferase family protein			BBF96_RS12760	1188	395	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2811367	2811981	-							BBF96_RS12765	615		old_locus_tag=BBF96_12635
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2811367	2811981	-	WP_127017523.1	WP_127017523.1		metal-dependent hydrolase			BBF96_RS12765	615	204	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2812395	2812841	-							BBF96_RS17070	447		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2812395	2812841	-	WP_205665638.1	WP_205665638.1		DUF111 family protein			BBF96_RS17070	447	148	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2812868	2813593	-					larC		BBF96_RS17075	726		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2812868	2813593	-	WP_205665639.1	WP_205665639.1		nickel pincer cofactor biosynthesis protein LarC	larC		BBF96_RS17075	726	241	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2813590	2814360	-					larB		BBF96_RS12775	771		old_locus_tag=BBF96_12645
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2813590	2814360	-	WP_127017524.1	WP_127017524.1		nickel pincer cofactor biosynthesis protein LarB	larB		BBF96_RS12775	771	256	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2814353	2815177	-					larE		BBF96_RS12780	825		old_locus_tag=BBF96_12650
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2814353	2815177	-	WP_127017525.1	WP_127017525.1		ATP-dependent sacrificial sulfur transferase LarE	larE		BBF96_RS12780	825	274	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2815329	2816372	-							BBF96_RS12785	1044		old_locus_tag=BBF96_12655
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2815329	2816372	-	WP_127017526.1	WP_127017526.1		zinc dependent phospholipase C family protein			BBF96_RS12785	1044	347	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2816761	2818230	+							BBF96_RS12790	1470		old_locus_tag=BBF96_12660
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2816761	2818230	+	WP_127017527.1	WP_127017527.1		polysaccharide deacetylase family protein			BBF96_RS12790	1470	489	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2818227	2819036	-							BBF96_RS12795	810		old_locus_tag=BBF96_12665
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2818227	2819036	-	WP_127017528.1	WP_127017528.1		hypothetical protein			BBF96_RS12795	810	269	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2819397	2821247	-							BBF96_RS12800	1851		old_locus_tag=BBF96_12670
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2819397	2821247	-	WP_127017529.1	WP_127017529.1		PKD domain-containing protein			BBF96_RS12800	1851	616	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2822548	2822820	-							BBF96_RS12805	273		old_locus_tag=BBF96_12675
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	2822548	2822820	-	WP_127017530.1	WP_127017530.1		hypothetical protein			BBF96_RS12805	273	90	
