# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3114451	3114741	-	WP_181555274.1	WP_181555274.1		30S ribosomal protein S6	rpsF		ISX45_RS15540	291	96	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3114847	3115947	-					ychF		ISX45_RS15545	1101		old_locus_tag=ISX45_15545
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3114847	3115947	-	WP_181555273.1	WP_181555273.1		redox-regulated ATPase YchF	ychF		ISX45_RS15545	1101	366	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3116029	3118044	-							ISX45_RS15550	2016		old_locus_tag=ISX45_15550
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3116029	3118044	-	WP_181555272.1	WP_181555272.1		molybdopterin-dependent oxidoreductase			ISX45_RS15550	2016	671	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3118088	3118282	-							ISX45_RS15555	195		old_locus_tag=ISX45_15555
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3118088	3118282	-	WP_194519379.1	WP_194519379.1		DUF951 domain-containing protein			ISX45_RS15555	195	64	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3118308	3119207	-							ISX45_RS15560	900		old_locus_tag=ISX45_15560
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3118308	3119207	-	WP_181555270.1	WP_181555270.1		mechanosensitive ion channel family protein			ISX45_RS15560	900	299	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3119384	3120007	+					yyaC		ISX45_RS15565	624		old_locus_tag=ISX45_15565
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3119384	3120007	+	WP_194519380.1	WP_194519380.1		spore protease YyaC	yyaC		ISX45_RS15565	624	207	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3120103	3120807	-							ISX45_RS15570	705		old_locus_tag=ISX45_15570
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3120103	3120807	-	WP_194519381.1	WP_194519381.1		DUF554 domain-containing protein			ISX45_RS15570	705	234	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3120879	3121736	-							ISX45_RS15575	858		old_locus_tag=ISX45_15575
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3120879	3121736	-	WP_194519382.1	WP_194519382.1		ParB/RepB/Spo0J family partition protein			ISX45_RS15575	858	285	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3121729	3122490	-							ISX45_RS15580	762		old_locus_tag=ISX45_15580
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3121729	3122490	-	WP_194519383.1	WP_194519383.1		AAA family ATPase			ISX45_RS15580	762	253	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3122630	3123475	-					noc		ISX45_RS15585	846		old_locus_tag=ISX45_15585
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3122630	3123475	-	WP_181555265.1	WP_181555265.1		nucleoid occlusion protein	noc		ISX45_RS15585	846	281	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3123521	3124237	-					rsmG		ISX45_RS15590	717		old_locus_tag=ISX45_15590
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3123521	3124237	-	WP_181555264.1	WP_181555264.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG		ISX45_RS15590	717	238	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3124264	3126153	-					mnmG		ISX45_RS15595	1890		old_locus_tag=ISX45_15595
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3124264	3126153	-	WP_194519384.1	WP_194519384.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG		ISX45_RS15595	1890	629	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3126180	3127565	-					mnmE		ISX45_RS15600	1386		old_locus_tag=ISX45_15600
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3126180	3127565	-	WP_194519385.1	WP_194519385.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	mnmE		ISX45_RS15600	1386	461	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3127933	3128550	-							ISX45_RS15605	618		old_locus_tag=ISX45_15605
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3127933	3128550	-	WP_181555261.1	WP_181555261.1		protein jag			ISX45_RS15605	618	205	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3128547	3129317	-					spoIIIJ		ISX45_RS15610	771		old_locus_tag=ISX45_15610
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3128547	3129317	-	WP_181555260.1	WP_181555260.1		YidC family membrane integrase SpoIIIJ	spoIIIJ		ISX45_RS15610	771	256	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3129399	3129746	-					rnpA		ISX45_RS15615	348		old_locus_tag=ISX45_15615
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3129399	3129746	-	WP_181555259.1	WP_181555259.1		ribonuclease P protein component	rnpA		ISX45_RS15615	348	115	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3129819	3129953	-					rpmH		ISX45_RS15620	135		old_locus_tag=ISX45_15620
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3129819	3129953	-	WP_003397591.1	WP_003397591.1		50S ribosomal protein L34	rpmH		ISX45_RS15620	135	44	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3130462	3131811	+					dnaA		ISX45_RS15625	1350		old_locus_tag=ISX45_15625
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3130462	3131811	+	WP_181555258.1	WP_181555258.1		chromosomal replication initiator protein DnaA	dnaA		ISX45_RS15625	1350	449	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3131989	3133125	+					dnaN		ISX45_RS15630	1137		old_locus_tag=ISX45_15630
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3131989	3133125	+	WP_181555257.1	WP_181555257.1		DNA polymerase III subunit beta	dnaN		ISX45_RS15630	1137	378	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3133237	3133458	+					yaaA		ISX45_RS15635	222		old_locus_tag=ISX45_15635
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3133237	3133458	+	WP_181555256.1	WP_181555256.1		S4 domain-containing protein YaaA	yaaA		ISX45_RS15635	222	73	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3133470	3134585	+					recF		ISX45_RS15640	1116		old_locus_tag=ISX45_15640
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3133470	3134585	+	WP_181555255.1	WP_181555255.1		DNA replication/repair protein RecF	recF		ISX45_RS15640	1116	371	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3134633	3136549	+					gyrB		ISX45_RS15645	1917		old_locus_tag=ISX45_15645
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3134633	3136549	+	WP_228485727.1	WP_228485727.1		DNA topoisomerase (ATP-hydrolyzing) subunit B	gyrB		ISX45_RS15645	1917	638	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3136653	3139121	+					gyrA		ISX45_RS15650	2469		old_locus_tag=ISX45_15650
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3136653	3139121	+	WP_181555254.1	WP_181555254.1		DNA gyrase subunit A	gyrA		ISX45_RS15650	2469	822	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3139296	3140384	+							ISX45_RS15655	1089		old_locus_tag=ISX45_15655
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3139296	3140384	+	WP_181555253.1	WP_181555253.1		HD-GYP domain-containing protein			ISX45_RS15655	1089	362	
gene	rRNA	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3140615	3142166	+							ISX45_RS15660	1552		old_locus_tag=ISX45_15660
rRNA		GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3140615	3142166	+				16S ribosomal RNA			ISX45_RS15660	1552		
gene	tRNA	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3142269	3142342	+							ISX45_RS15665	74		old_locus_tag=ISX45_15665
tRNA		GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3142269	3142342	+				tRNA-Ile			ISX45_RS15665	74		anticodon=GAT
gene	tRNA	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3142356	3142431	+							ISX45_RS15670	76		old_locus_tag=ISX45_15670
tRNA		GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3142356	3142431	+				tRNA-Ala			ISX45_RS15670	76		anticodon=TGC
gene	rRNA	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3142518	3145444	+							ISX45_RS15675	2927		old_locus_tag=ISX45_15675
rRNA		GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3142518	3145444	+				23S ribosomal RNA			ISX45_RS15675	2927		
gene	rRNA	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3145572	3145688	+					rrf		ISX45_RS15680	117		old_locus_tag=ISX45_15680
rRNA		GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3145572	3145688	+				5S ribosomal RNA	rrf		ISX45_RS15680	117		
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3145801	3146787	-							ISX45_RS15685	987		old_locus_tag=ISX45_15685
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3145801	3146787	-	WP_194519386.1	WP_194519386.1		YaaC family protein			ISX45_RS15685	987	328	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3146915	3148381	+					guaB		ISX45_RS15690	1467		old_locus_tag=ISX45_15690
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3146915	3148381	+	WP_194519387.1	WP_194519387.1		IMP dehydrogenase	guaB		ISX45_RS15690	1467	488	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3148572	3149903	+							ISX45_RS15695	1332		old_locus_tag=ISX45_15695
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3148572	3149903	+	WP_181557583.1	WP_181557583.1		D-alanyl-D-alanine carboxypeptidase			ISX45_RS15695	1332	443	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3150061	3150945	+					pdxS		ISX45_RS15700	885		old_locus_tag=ISX45_15700
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3150061	3150945	+	WP_181557580.1	WP_181557580.1		pyridoxal 5'-phosphate synthase lyase subunit PdxS	pdxS		ISX45_RS15700	885	294	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3150963	3151541	+					pdxT		ISX45_RS15705	579		old_locus_tag=ISX45_15705
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3150963	3151541	+	WP_194519388.1	WP_194519388.1		pyridoxal 5'-phosphate synthase glutaminase subunit PdxT	pdxT		ISX45_RS15705	579	192	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3151879	3153153	+					serS		ISX45_RS15710	1275		old_locus_tag=ISX45_15710
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3151879	3153153	+	WP_194519389.1	WP_194519389.1		serine--tRNA ligase	serS		ISX45_RS15710	1275	424	
gene	tRNA	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3153357	3153449	+							ISX45_RS15715	93		old_locus_tag=ISX45_15715
tRNA		GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3153357	3153449	+				tRNA-Ser			ISX45_RS15715	93		anticodon=TGA
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3153568	3154236	-							ISX45_RS15720	669		old_locus_tag=ISX45_15720
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3153568	3154236	-	WP_181557577.1	WP_181557577.1		deoxynucleoside kinase			ISX45_RS15720	669	222	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3154233	3154871	-							ISX45_RS15725	639		old_locus_tag=ISX45_15725
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3154233	3154871	-	WP_181557576.1	WP_181557576.1		deoxynucleoside kinase			ISX45_RS15725	639	212	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3154999	3156285	-							ISX45_RS15730	1287		old_locus_tag=ISX45_15730
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3154999	3156285	-	WP_194519390.1	WP_194519390.1		glycoside hydrolase family 18 protein			ISX45_RS15730	1287	428	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3156374	3156877	+					tadA		ISX45_RS15735	504		old_locus_tag=ISX45_15735
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3156374	3156877	+	WP_228485566.1	WP_228485566.1		tRNA adenosine(34) deaminase TadA	tadA		ISX45_RS15735	504	167	
gene	SRP_RNA	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3156932	3157196	+					ffs		ISX45_RS15740	265		old_locus_tag=ISX45_15740
ncRNA	SRP_RNA	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3156932	3157196	+				signal recognition particle sRNA large type	ffs		ISX45_RS15740	265		
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3157325	3159010	+					dnaX		ISX45_RS15745	1686		old_locus_tag=ISX45_15745
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3157325	3159010	+	WP_181557573.1	WP_181557573.1		DNA polymerase III subunit gamma/tau	dnaX		ISX45_RS15745	1686	561	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3159033	3159356	+							ISX45_RS15750	324		old_locus_tag=ISX45_15750
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3159033	3159356	+	WP_181557572.1	WP_181557572.1		YbaB/EbfC family nucleoid-associated protein			ISX45_RS15750	324	107	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3159368	3159964	+					recR		ISX45_RS15755	597		old_locus_tag=ISX45_15755
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3159368	3159964	+	WP_181557571.1	WP_181557571.1		recombination mediator RecR	recR		ISX45_RS15755	597	198	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3159980	3160204	+							ISX45_RS15760	225		old_locus_tag=ISX45_15760
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3159980	3160204	+	WP_181557570.1	WP_181557570.1		YaaL family protein			ISX45_RS15760	225	74	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3160287	3160550	+							ISX45_RS15765	264		old_locus_tag=ISX45_15765
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3160287	3160550	+	WP_181557569.1	WP_181557569.1		pro-sigmaK processing inhibitor BofA family protein			ISX45_RS15765	264	87	
gene	rRNA	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3160816	3162367	+							ISX45_RS15770	1552		old_locus_tag=ISX45_15770
rRNA		GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3160816	3162367	+				16S ribosomal RNA			ISX45_RS15770	1552		
gene	tRNA	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3162470	3162543	+							ISX45_RS15775	74		old_locus_tag=ISX45_15775
tRNA		GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3162470	3162543	+				tRNA-Ile			ISX45_RS15775	74		anticodon=GAT
gene	tRNA	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3162557	3162632	+							ISX45_RS15780	76		old_locus_tag=ISX45_15780
tRNA		GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3162557	3162632	+				tRNA-Ala			ISX45_RS15780	76		anticodon=TGC
gene	rRNA	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3162719	3165645	+							ISX45_RS15785	2927		old_locus_tag=ISX45_15785
rRNA		GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3162719	3165645	+				23S ribosomal RNA			ISX45_RS15785	2927		
gene	rRNA	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3165773	3165889	+					rrf		ISX45_RS15790	117		old_locus_tag=ISX45_15790
rRNA		GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3165773	3165889	+				5S ribosomal RNA	rrf		ISX45_RS15790	117		
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3166239	3166967	+							ISX45_RS15795	729		old_locus_tag=ISX45_15795
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3166239	3166967	+	WP_181557356.1	WP_181557356.1		amino acid ABC transporter ATP-binding protein			ISX45_RS15795	729	242	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3166989	3167792	+							ISX45_RS15800	804		old_locus_tag=ISX45_15800
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3166989	3167792	+	WP_194519392.1	WP_194519392.1		glutamate ABC transporter substrate-binding protein			ISX45_RS15800	804	267	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3167851	3168504	+							ISX45_RS15805	654		old_locus_tag=ISX45_15805
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3167851	3168504	+	WP_194519393.1	WP_194519393.1		amino acid ABC transporter permease			ISX45_RS15805	654	217	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3168518	3169195	+							ISX45_RS15810	678		old_locus_tag=ISX45_15810
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3168518	3169195	+	WP_194519394.1	WP_194519394.1		amino acid ABC transporter permease			ISX45_RS15810	678	225	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3169362	3169562	+							ISX45_RS19725	201		
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3169362	3169562	+	WP_228485728.1	WP_228485728.1		sigma factor G inhibitor Gin			ISX45_RS19725	201	66	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3169631	3171058	+							ISX45_RS15820	1428		old_locus_tag=ISX45_15820
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3169631	3171058	+	WP_194519395.1	WP_194519395.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			ISX45_RS15820	1428	475	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3171087	3171719	+					tmk		ISX45_RS15825	633		old_locus_tag=ISX45_15825
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3171087	3171719	+	WP_181557361.1	WP_181557361.1		dTMP kinase	tmk		ISX45_RS15825	633	210	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3171803	3172807	+					holB		ISX45_RS15830	1005		old_locus_tag=ISX45_15830
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3171803	3172807	+	WP_194519396.1	WP_194519396.1		DNA polymerase III subunit delta'	holB		ISX45_RS15830	1005	334	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3172800	3173627	+							ISX45_RS15835	828		old_locus_tag=ISX45_15835
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3172800	3173627	+	WP_181557363.1	WP_181557363.1		stage 0 sporulation family protein			ISX45_RS15835	828	275	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3173642	3174004	+					yabA		ISX45_RS15840	363		old_locus_tag=ISX45_15840
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3173642	3174004	+	WP_181557364.1	WP_181557364.1		DNA replication initiation control protein YabA	yabA		ISX45_RS15840	363	120	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3174074	3174820	+							ISX45_RS15845	747		old_locus_tag=ISX45_15845
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3174074	3174820	+	WP_181557365.1	WP_181557365.1		tRNA1(Val) (adenine(37)-N6)-methyltransferase			ISX45_RS15845	747	248	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3174838	3175707	+					rsmI		ISX45_RS15850	870		old_locus_tag=ISX45_15850
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3174838	3175707	+	WP_194519397.1	WP_194519397.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		ISX45_RS15850	870	289	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3175745	3176029	-							ISX45_RS15855	285		old_locus_tag=ISX45_15855
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3175745	3176029	-	WP_181557367.1	WP_181557367.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein			ISX45_RS15855	285	94	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3176447	3178384	+					metG		ISX45_RS15860	1938		old_locus_tag=ISX45_15860
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3176447	3178384	+	WP_181557368.1	WP_181557368.1		methionine--tRNA ligase	metG		ISX45_RS15860	1938	645	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3178531	3179301	+							ISX45_RS15865	771		old_locus_tag=ISX45_15865
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3178531	3179301	+	WP_181557369.1	WP_181557369.1		TatD family hydrolase			ISX45_RS15865	771	256	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3179507	3180709	+							ISX45_RS15870	1203		old_locus_tag=ISX45_15870
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3179507	3180709	+	WP_194519398.1	WP_194519398.1		G5 and 3D domain-containing protein			ISX45_RS15870	1203	400	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3180954	3181517	+					rnmV		ISX45_RS15875	564		old_locus_tag=ISX45_15875
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3180954	3181517	+	WP_181557408.1	WP_181557408.1		ribonuclease M5	rnmV		ISX45_RS15875	564	187	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3181510	3182397	+					rsmA		ISX45_RS15880	888		old_locus_tag=ISX45_15880
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3181510	3182397	+	WP_181557371.1	WP_181557371.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		ISX45_RS15880	888	295	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3182507	3183388	+					yabG		ISX45_RS15885	882		old_locus_tag=ISX45_15885
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3182507	3183388	+	WP_181557372.1	WP_181557372.1		sporulation peptidase YabG	yabG		ISX45_RS15885	882	293	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3183627	3183890	+							ISX45_RS15890	264		old_locus_tag=ISX45_15890
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3183627	3183890	+	WP_181557373.1	WP_181557373.1		Veg family protein			ISX45_RS15890	264	87	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3184020	3184199	+							ISX45_RS15895	180		old_locus_tag=ISX45_15895
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3184020	3184199	+	WP_181557409.1	WP_181557409.1		small, acid-soluble spore protein, alpha/beta type			ISX45_RS15895	180	59	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3184342	3185211	+					ispE		ISX45_RS15900	870		old_locus_tag=ISX45_15900
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3184342	3185211	+	WP_194519400.1	WP_194519400.1		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ispE		ISX45_RS15900	870	289	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3185270	3186094	+					purR		ISX45_RS15905	825		old_locus_tag=ISX45_15905
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3185270	3186094	+	WP_181557375.1	WP_181557375.1		pur operon repressor	purR		ISX45_RS15905	825	274	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3186127	3186501	+							ISX45_RS15910	375		old_locus_tag=ISX45_15910
CDS	with_protein	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3186127	3186501	+	WP_181557376.1	WP_181557376.1		RidA family protein			ISX45_RS15910	375	124	
gene	protein_coding	GCF_015326725.1	Primary Assembly	chromosome		NZ_CP064060.1	3186692	3186982	+					spoVG		ISX45_RS15915	291		old_locus_tag=ISX45_15915
